experiment_dir,suite,engine,model_label,threads,ctx_size,parallel_requests,cache_type_k,cache_type_v,max_tokens,prompt_id,category,mandatory,prompt_text,runs,successful_runs,error_runs,first_success_answer
measurements/1256104-track-a1-server-sweep,model-set,tq,model-1-mandatory,24,2048,1,turbo2,turbo2,128,medium_quant_tradeoff,medium,False,"A model is available in Q8_0, Q5_K_M, Q4_K_M, and Q2_K quantisation formats. Write a short analysis of the expected trade-offs between memory footprint, throughput, and output quality. Explain why the smallest model is not always the best choice for a production CPU inference service.",3,3,0,"The model is available in various quantization formats, which implies that the model has been optimized for different use cases. Here's a brief analysis of the trade-offs between memory footprint, throughput, and output quality:\n\n1.  **Q8_0**: This is the highest precision model, which means it has the highest memory footprint. However, it also has the highest throughput and is likely to produce the most accurate output. This model is ideal for scenarios where high accuracy is required, such as in medical imaging or financial transactions.\n\n2.  **Q5_K_M**: This model has a lower memory footprint compared to Q8_0"
measurements/1256104-track-a1-server-sweep,model-set,tq,model-1-mandatory,24,2048,1,turbo2,turbo2,128,short_cpu_quantisation,short,False,"In two concise paragraphs, explain why quantisation is useful when running neural network inference on CPUs with limited memory bandwidth. Mention one benefit and one possible drawback.",3,3,0,"Quantization is a technique used to reduce the memory requirements of neural networks during inference on CPUs with limited memory bandwidth. This is because the weights and activations of the network are represented as integers instead of floating point numbers. This results in a significant reduction in memory usage, allowing the network to be run on devices with limited memory bandwidth. \n\nOne benefit of quantization is that it allows for faster inference times on devices with limited memory bandwidth. This is because the reduced memory requirements enable the network to be processed in parallel with the CPU, resulting in faster inference times. \n\nOne possible drawback of quantization is that it can lead to a loss of"
measurements/1256104-track-a1-server-sweep,model-set,tq,model-1-mandatory,24,2048,1,turbo2,turbo2,128,short_threading_definition,short,False,Define thread parallelism for CPU inference. Explain why using more threads can improve throughput at first but eventually stop helping.,3,3,0,"**Thread Parallelism for CPU Inference**\n\nThread parallelism is a technique used to improve the performance of CPU inference by executing multiple threads concurrently. This approach is particularly useful for CPU-bound tasks, such as neural network inference, where the CPU is the primary bottleneck.\n\n**Why Using More Threads Can Improve Throughput**\n\nWhen a single-threaded CPU inference task is executed, the CPU can only process one instruction at a time. This leads to a significant portion of the CPU's processing power being idle, waiting for the CPU to execute the next instruction.\n\nBy introducing multiple threads, each thread can execute a separate portion of the inference task, allowing"
measurements/1256104-track-a1-server-sweep,model-set,tq,model-1-mandatory,24,2048,1,turbo3,turbo3,128,long_hpc_case_study,long,False,"A university research group wants to deploy local language model inference on a CPU-only HPC system. The cluster has separate ARM and x86 partitions, batch scheduling through SLURM, shared filesystems, and no GPU access for the assignment. The group selects llama.cpp because it supports GGUF models, HTTP serving, quantised weights, and configurable thread counts. They plan to benchmark three required report models: a mandatory Llama 3.1 8B Q4 model, a smaller TinyLlama 1.1B Q4 model, and a Qwen2.5 1.5B Q4 model. They may also run optional appendix experiments with GPT-OSS 20B Q4 and SmolLM2 360M Q4. They will measure TTFT, TPOT, throughput, memory high-water mark, CPU utilisation, and goodput against a latency SLA. The workload includes short factual prompts, medium explanatory prompts, and long context-heavy prompts. The team must compare model size, thread counts, context sizes, decode lengths, KV-cache modes, and concurrent requests. They also need to measure memory bandwidth using a STREAM-like triad and build a simple model that predicts a lower bound on TPOT from model size divided by bandwidth. Discuss how this team should structure the experiment, what pitfalls they must avoid, and how they should interpret results when observed TPOT is much larger than the bandwidth lower bound.",3,3,0,"**Experiment Structure**\n\n1. **Model Preparation**: Prepare the required report models (Llama 3.1 8B Q4, TinyLlama 1.1B Q4, Qwen2.5 1.5B Q4) and optional appendix models (GPT-OSS 20B Q4, SmolLM2 360M Q4) for deployment on the CPU-only HPC system. This includes converting the models to a format compatible with the chosen inference framework (e.g., llama.cpp).\n2. **Benchmarking Framework**: Develop a benchmarking framework to measure the desired metrics (TTFT"
measurements/1256104-track-a1-server-sweep,model-set,tq,model-1-mandatory,24,2048,1,turbo3,turbo3,128,long_memory_bound_reasoning,long,False,"Consider a transformer decoder running autoregressive inference. During each decode step, the model consumes the previous token, reads model weights, performs matrix-vector operations, updates attention state, samples the next token, and streams it back to the user. On a CPU-only node, the arithmetic units may be capable of more operations per second than the memory subsystem can feed when the batch size is small. This means the model can become memory-bandwidth bound: the time per output token is dominated by moving weights and intermediate data rather than by floating-point arithmetic alone. Quantisation reduces the number of bytes used for weights and sometimes for the KV cache, but it can add dequantisation work or reduce kernel efficiency. Threading can improve throughput until the memory channels are saturated, after which extra threads mostly add contention. Context length affects prefill and KV-cache memory, while decode length tests whether TPOT remains stable over time. Explain this performance story carefully. Identify which measurements would support or refute the claim that decoding is memory-bound, and describe how you would use throughput, TPOT, memory, CPU utilisation, and a predicted-versus-observed TPOT plot to justify the conclusion.",3,3,0,"Let's break down the performance story of a transformer decoder running autoregressive inference on a CPU-only node.\n\n**Memory-bandwidth bound**: When the batch size is small, the model's performance is limited by the memory subsystem's ability to feed data to the arithmetic units. This is known as memory-bandwidth bound. In other words, the model spends more time waiting for data to be loaded into memory than it does performing actual computations.\n\n**Quantisation**: Quantisation reduces the number of bytes used for weights and sometimes for the KV cache. However, it can add dequantisation work or reduce kernel efficiency. This means that while quant"
measurements/1256104-track-a1-server-sweep,model-set,tq,model-1-mandatory,24,2048,1,turbo3,turbo3,128,mandatory_long_transformer_cpu,long,True,"The transformer architecture, introduced in the paper ""Attention is All You Need"" by Vaswani et al. in 2017, has become the foundation for most modern large language models. Unlike recurrent neural networks, which process sequences sequentially, transformers process all tokens in parallel using self-attention mechanisms. This allows better parallelisation during training and has proven more effective at capturing long-range dependencies in text. When deploying transformers for inference on CPU, the main bottlenecks are the model's large memory footprint and the repeated loading of weights during the decoding phase. Based on this context, what are the main challenges when running large transformer models on CPU-only systems, and how might quantisation help address these challenges?",3,3,0,"Based on the context provided, the main challenges when running large transformer models on CPU-only systems are:\n\n1. **Large Memory Footprint**: The large memory requirements of transformer models can be a significant challenge when running on CPU-only systems, which typically have limited memory capacity compared to GPUs.\n\n2. **Repeated Loading of Weights**: During the decoding phase, the repeated loading of model weights can be a bottleneck, as it requires accessing the model's parameters multiple times, which can be slow and memory-intensive.\n\nQuantization is a technique that can help address these challenges. Quantization involves representing the model's weights and activations using a smaller number of"
measurements/1256104-track-a1-server-sweep,model-set,tq,model-1-mandatory,24,2048,1,turbo3,turbo3,128,mandatory_medium_ml_vs_dl,medium,True,"Explain the key differences between machine learning and deep learning, and provide an example of each.",3,3,0,"**Machine Learning vs Deep Learning: Key Differences**\n\nMachine learning and deep learning are both subfields of artificial intelligence (AI) that deal with the development of algorithms that can learn from data. However, there are key differences between the two:\n\n1. **Complexity**: Machine learning algorithms are typically simpler and more shallow, whereas deep learning algorithms are more complex and have multiple layers.\n2. **Data Requirements**: Machine learning algorithms can handle smaller datasets, whereas deep learning algorithms require large amounts of data to train.\n3. **Training Time**: Machine learning algorithms are generally faster to train, whereas deep learning algorithms can take hours, days, or"
measurements/1256104-track-a1-server-sweep,model-set,tq,model-1-mandatory,24,2048,1,turbo3,turbo3,128,mandatory_short_capital_france,short,True,What is the capital of France?,3,3,0,The capital of France is Paris.
measurements/1256104-track-a1-server-sweep,model-set,tq,model-1-mandatory,24,2048,1,turbo3,turbo3,128,medium_cpu_inference_pipeline,medium,False,"A team is deploying a quantised chat model on a CPU-only cluster node. The server accepts HTTP requests, tokenizes the prompt, evaluates the prompt, and then generates one token at a time. Explain the main stages of this inference pipeline, what TTFT and TPOT measure, and which parts of the pipeline are most sensitive to prompt length, output length, and thread count.",3,3,0,"The main stages of the inference pipeline for a quantised chat model on a CPU-only cluster node are:\n\n1. **HTTP Request Handling**: The server accepts HTTP requests, which can be from clients or other services.\n2. **Tokenization**: The server tokenizes the prompt, breaking it down into smaller, manageable pieces.\n3. **Evaluation**: The server evaluates the prompt, which involves processing the tokenized input and generating intermediate results.\n4. **Token Generation**: The server generates one token at a time, based on the evaluated prompt.\n\n**Throughput (TTFT) and Throughput Overhead (TPOT)**:\n\n- **"
measurements/1256104-track-a1-server-sweep,model-set,tq,model-1-mandatory,24,2048,1,turbo3,turbo3,128,medium_quant_tradeoff,medium,False,"A model is available in Q8_0, Q5_K_M, Q4_K_M, and Q2_K quantisation formats. Write a short analysis of the expected trade-offs between memory footprint, throughput, and output quality. Explain why the smallest model is not always the best choice for a production CPU inference service.",3,3,0,"**Analysis of Model Quantization Formats**\n\nThe model is available in four different quantization formats: Q8_0, Q5_K_M, Q4_K_M, and Q2_K. Each of these formats represents a trade-off between memory footprint, throughput, and output quality.\n\n### Q8_0 (8-bit integer, 0 bits fractional)\n\n* **Memory Footprint:** High (8-bit integers require more memory to store)\n* **Throughput:** High (faster processing due to smaller data size)\n* **Output Quality:** High (less loss of precision due to 8-bit integer representation)\n\n### Q5_K"
measurements/1256104-track-a1-server-sweep,model-set,tq,model-1-mandatory,24,2048,1,turbo3,turbo3,128,short_cpu_quantisation,short,False,"In two concise paragraphs, explain why quantisation is useful when running neural network inference on CPUs with limited memory bandwidth. Mention one benefit and one possible drawback.",3,3,0,"Quantisation is a technique used to reduce the memory and computational requirements of neural networks, making them more suitable for inference on CPUs with limited memory bandwidth. By representing model weights and activations with lower precision (e.g., 8-bit or 16-bit integers), quantisation reduces the memory footprint and the number of operations required for inference. This can lead to significant performance improvements, as the reduced memory bandwidth requirements allow for faster data transfer between the CPU and memory.\n\nOne benefit of quantisation is that it can enable faster inference on CPUs, which are often more power-efficient and cost-effective than GPUs. However, one possible drawback is that quantisation"
measurements/1256104-track-a1-server-sweep,model-set,tq,model-1-mandatory,24,2048,1,turbo3,turbo3,128,short_threading_definition,short,False,Define thread parallelism for CPU inference. Explain why using more threads can improve throughput at first but eventually stop helping.,3,3,0,"**Thread Parallelism for CPU Inference:**\n\nThread parallelism is a technique used to improve the performance of CPU inference tasks by executing multiple threads concurrently. Each thread is responsible for processing a portion of the workload, allowing the CPU to utilize its multiple cores and execute instructions in parallel.\n\n**How Thread Parallelism Works:**\n\nWhen a CPU inference task is parallelized, the workload is divided into smaller, independent sub-tasks. Each thread is assigned a subset of these sub-tasks, and the threads execute them concurrently. This allows the CPU to utilize its multiple cores, each executing a thread, to process the workload more efficiently.\n\n**"
measurements/1256104-track-a1-server-sweep,model-set,tq,model-1-mandatory,24,2048,1,turbo4,turbo4,128,long_hpc_case_study,long,False,"A university research group wants to deploy local language model inference on a CPU-only HPC system. The cluster has separate ARM and x86 partitions, batch scheduling through SLURM, shared filesystems, and no GPU access for the assignment. The group selects llama.cpp because it supports GGUF models, HTTP serving, quantised weights, and configurable thread counts. They plan to benchmark three required report models: a mandatory Llama 3.1 8B Q4 model, a smaller TinyLlama 1.1B Q4 model, and a Qwen2.5 1.5B Q4 model. They may also run optional appendix experiments with GPT-OSS 20B Q4 and SmolLM2 360M Q4. They will measure TTFT, TPOT, throughput, memory high-water mark, CPU utilisation, and goodput against a latency SLA. The workload includes short factual prompts, medium explanatory prompts, and long context-heavy prompts. The team must compare model size, thread counts, context sizes, decode lengths, KV-cache modes, and concurrent requests. They also need to measure memory bandwidth using a STREAM-like triad and build a simple model that predicts a lower bound on TPOT from model size divided by bandwidth. Discuss how this team should structure the experiment, what pitfalls they must avoid, and how they should interpret results when observed TPOT is much larger than the bandwidth lower bound.",3,3,0,"**Experiment Structure**\n\n1. **Model Selection**: The team should select a representative subset of models from the ones they want to benchmark, considering factors like model size, thread counts, and context sizes. For this example, let's assume they choose the Llama 3.1 8B Q4, TinyLlama 1.1B Q4, Qwen2.5 1.5B Q4, GPT-OSS 20B Q4, and SmolLM2 360M Q4 models.\n2. **Workload Design**: The team should design a workload that covers a range of prompt types"
measurements/1256104-track-a1-server-sweep,model-set,tq,model-1-mandatory,24,2048,1,turbo4,turbo4,128,long_memory_bound_reasoning,long,False,"Consider a transformer decoder running autoregressive inference. During each decode step, the model consumes the previous token, reads model weights, performs matrix-vector operations, updates attention state, samples the next token, and streams it back to the user. On a CPU-only node, the arithmetic units may be capable of more operations per second than the memory subsystem can feed when the batch size is small. This means the model can become memory-bandwidth bound: the time per output token is dominated by moving weights and intermediate data rather than by floating-point arithmetic alone. Quantisation reduces the number of bytes used for weights and sometimes for the KV cache, but it can add dequantisation work or reduce kernel efficiency. Threading can improve throughput until the memory channels are saturated, after which extra threads mostly add contention. Context length affects prefill and KV-cache memory, while decode length tests whether TPOT remains stable over time. Explain this performance story carefully. Identify which measurements would support or refute the claim that decoding is memory-bound, and describe how you would use throughput, TPOT, memory, CPU utilisation, and a predicted-versus-observed TPOT plot to justify the conclusion.",3,3,0,"**Performance Story Breakdown**\n\nThe performance story describes the behavior of a transformer decoder running autoregressive inference on a CPU-only node. The key points are:\n\n1. **Arithmetic units vs. memory subsystem**: When the batch size is small, the arithmetic units (e.g., CPU cores) can perform more operations per second than the memory subsystem can feed. This means that the model is likely to be memory-bandwidth bound, where the time per output token is dominated by moving weights and intermediate data rather than by floating-point arithmetic alone.\n2. **Quantisation**: Quantisation reduces the number of bytes used for weights and sometimes for"
measurements/1256104-track-a1-server-sweep,model-set,tq,model-1-mandatory,24,2048,1,turbo4,turbo4,128,mandatory_long_transformer_cpu,long,True,"The transformer architecture, introduced in the paper ""Attention is All You Need"" by Vaswani et al. in 2017, has become the foundation for most modern large language models. Unlike recurrent neural networks, which process sequences sequentially, transformers process all tokens in parallel using self-attention mechanisms. This allows better parallelisation during training and has proven more effective at capturing long-range dependencies in text. When deploying transformers for inference on CPU, the main bottlenecks are the model's large memory footprint and the repeated loading of weights during the decoding phase. Based on this context, what are the main challenges when running large transformer models on CPU-only systems, and how might quantisation help address these challenges?",3,3,0,"Based on the context provided, the main challenges when running large transformer models on CPU-only systems are:\n\n1. **Large Memory Footprint**: Transformer models require a significant amount of memory to store their weights, attention mechanisms, and other components. This can be a challenge for CPU-only systems, which often have limited memory resources.\n\n2. **Repeated Loading of Weights**: During the decoding phase, the model's weights need to be loaded repeatedly, which can lead to performance bottlenecks. This is because the weights need to be accessed and processed in parallel, which can be slow on CPU-only systems.\n\nQuantisation can help address these challenges"
measurements/1256104-track-a1-server-sweep,model-set,tq,model-1-mandatory,24,2048,1,turbo4,turbo4,128,mandatory_medium_ml_vs_dl,medium,True,"Explain the key differences between machine learning and deep learning, and provide an example of each.",3,3,0,"**Machine Learning (ML) vs Deep Learning (DL)**\n\nMachine learning and deep learning are both subfields of artificial intelligence (AI) that enable computers to learn from data and make predictions or decisions without being explicitly programmed. The key differences between them lie in their approaches, complexity, and applications.\n\n**Machine Learning (ML)**\n\nMachine learning is a type of AI that uses algorithms to analyze data and make predictions or decisions based on patterns and relationships in the data. ML models are typically trained on labeled data, where the correct output is already known. The goal of ML is to learn from the data and improve the model's performance over"
measurements/1256104-track-a1-server-sweep,model-set,tq,model-1-mandatory,24,2048,1,turbo4,turbo4,128,mandatory_short_capital_france,short,True,What is the capital of France?,3,3,0,The capital of France is Paris.
measurements/1256104-track-a1-server-sweep,model-set,tq,model-1-mandatory,24,2048,1,turbo4,turbo4,128,medium_cpu_inference_pipeline,medium,False,"A team is deploying a quantised chat model on a CPU-only cluster node. The server accepts HTTP requests, tokenizes the prompt, evaluates the prompt, and then generates one token at a time. Explain the main stages of this inference pipeline, what TTFT and TPOT measure, and which parts of the pipeline are most sensitive to prompt length, output length, and thread count.",3,3,0,"The main stages of the inference pipeline for the quantised chat model on a CPU-only cluster node are:\n\n1. **HTTP Request Handling**: The server accepts HTTP requests, which contain the input prompt for the chat model.\n2. **Tokenization**: The input prompt is tokenized into a sequence of tokens, which are fed into the chat model.\n3. **Evaluation**: The chat model evaluates the tokenized prompt, which involves multiple computations and memory accesses.\n4. **Token Generation**: The chat model generates one token at a time, based on the evaluation of the previous tokens.\n\n**Throughput (TTFT) and Parallelism ("
measurements/1256104-track-a1-server-sweep,model-set,tq,model-1-mandatory,24,2048,1,turbo4,turbo4,128,medium_quant_tradeoff,medium,False,"A model is available in Q8_0, Q5_K_M, Q4_K_M, and Q2_K quantisation formats. Write a short analysis of the expected trade-offs between memory footprint, throughput, and output quality. Explain why the smallest model is not always the best choice for a production CPU inference service.",3,3,0,"The model is available in four different quantization formats: Q8_0, Q5_K_M, Q4_K_M, and Q2_K. Each of these formats represents a different level of quantization, which affects the trade-offs between memory footprint, throughput, and output quality.\n\n**Quantization Formats:**\n\n- **Q8_0**: This is a full-precision floating-point model, where all weights and activations are represented as 32-bit floating-point numbers. This format provides the highest output quality but has the largest memory footprint and may not be the most efficient for CPU inference.\n\n- **Q5_K_M**: This"
measurements/1256104-track-a1-server-sweep,model-set,tq,model-1-mandatory,24,2048,1,turbo4,turbo4,128,short_cpu_quantisation,short,False,"In two concise paragraphs, explain why quantisation is useful when running neural network inference on CPUs with limited memory bandwidth. Mention one benefit and one possible drawback.",3,3,0,"Quantisation is a technique used to reduce the precision of neural network weights and activations, allowing for more efficient inference on CPUs with limited memory bandwidth. By representing numbers in a lower precision format, such as 8-bit integers, the memory required to store the model is significantly reduced. This is particularly useful when running neural network inference on CPUs with limited memory bandwidth, as it enables the model to fit within the available memory, reducing the need for expensive memory accesses and improving overall inference performance.\n\nOne benefit of quantisation is that it can lead to a significant reduction in inference latency, as the reduced precision format allows for faster memory accesses and computations."
measurements/1256104-track-a1-server-sweep,model-set,tq,model-1-mandatory,24,2048,1,turbo4,turbo4,128,short_threading_definition,short,False,Define thread parallelism for CPU inference. Explain why using more threads can improve throughput at first but eventually stop helping.,3,3,0,"**Thread Parallelism for CPU Inference**\n\nThread parallelism is a technique used to improve the performance of CPU-based inference tasks by executing multiple threads concurrently. Inference tasks, such as neural network computations, can be broken down into smaller, independent tasks that can be executed in parallel. By utilizing multiple threads, the CPU can perform these tasks simultaneously, leading to improved throughput and reduced inference times.\n\n**Why Thread Parallelism Helps Initially**\n\nUsing multiple threads can improve throughput for several reasons:\n\n1.  **Utilizing Multiple Cores**: Modern CPUs have multiple cores, each capable of executing a thread. By utilizing multiple threads, the CPU can"
measurements/1256104-track-a1-server-sweep,model-set,tq,model-3,24,2048,1,turbo2,turbo2,128,long_hpc_case_study,long,False,"A university research group wants to deploy local language model inference on a CPU-only HPC system. The cluster has separate ARM and x86 partitions, batch scheduling through SLURM, shared filesystems, and no GPU access for the assignment. The group selects llama.cpp because it supports GGUF models, HTTP serving, quantised weights, and configurable thread counts. They plan to benchmark three required report models: a mandatory Llama 3.1 8B Q4 model, a smaller TinyLlama 1.1B Q4 model, and a Qwen2.5 1.5B Q4 model. They may also run optional appendix experiments with GPT-OSS 20B Q4 and SmolLM2 360M Q4. They will measure TTFT, TPOT, throughput, memory high-water mark, CPU utilisation, and goodput against a latency SLA. The workload includes short factual prompts, medium explanatory prompts, and long context-heavy prompts. The team must compare model size, thread counts, context sizes, decode lengths, KV-cache modes, and concurrent requests. They also need to measure memory bandwidth using a STREAM-like triad and build a simple model that predicts a lower bound on TPOT from model size divided by bandwidth. Discuss how this team should structure the experiment, what pitfalls they must avoid, and how they should interpret results when observed TPOT is much larger than the bandwidth lower bound.",3,3,0,
measurements/1256104-track-a1-server-sweep,model-set,tq,model-3,24,2048,1,turbo2,turbo2,128,long_memory_bound_reasoning,long,False,"Consider a transformer decoder running autoregressive inference. During each decode step, the model consumes the previous token, reads model weights, performs matrix-vector operations, updates attention state, samples the next token, and streams it back to the user. On a CPU-only node, the arithmetic units may be capable of more operations per second than the memory subsystem can feed when the batch size is small. This means the model can become memory-bandwidth bound: the time per output token is dominated by moving weights and intermediate data rather than by floating-point arithmetic alone. Quantisation reduces the number of bytes used for weights and sometimes for the KV cache, but it can add dequantisation work or reduce kernel efficiency. Threading can improve throughput until the memory channels are saturated, after which extra threads mostly add contention. Context length affects prefill and KV-cache memory, while decode length tests whether TPOT remains stable over time. Explain this performance story carefully. Identify which measurements would support or refute the claim that decoding is memory-bound, and describe how you would use throughput, TPOT, memory, CPU utilisation, and a predicted-versus-observed TPOT plot to justify the conclusion.",3,3,0,
measurements/1256104-track-a1-server-sweep,model-set,tq,model-3,24,2048,1,turbo2,turbo2,128,mandatory_long_transformer_cpu,long,True,"The transformer architecture, introduced in the paper ""Attention is All You Need"" by Vaswani et al. in 2017, has become the foundation for most modern large language models. Unlike recurrent neural networks, which process sequences sequentially, transformers process all tokens in parallel using self-attention mechanisms. This allows better parallelisation during training and has proven more effective at capturing long-range dependencies in text. When deploying transformers for inference on CPU, the main bottlenecks are the model's large memory footprint and the repeated loading of weights during the decoding phase. Based on this context, what are the main challenges when running large transformer models on CPU-only systems, and how might quantisation help address these challenges?",3,3,0,"A few minutes to read, and you'll know the difference between a plain text file and a movie trailer.\n\n- - -\n\n*   **The Problem:** A lot of things happen quickly, so it's all over before you know it.\n*   *Starring:* Taylor Sheridan, featuring some nowhere locals.*\n\n*Now here ba's yours.*\n\n*Now watch some more!*\n\n*   **Netflix:** All at home. All the time.*\n\n---\n\n# 🚀 What is it?\n    *   **A brand new way to binge-watch something?** Like, a whole"
measurements/1256104-track-a1-server-sweep,model-set,tq,model-3,24,2048,1,turbo2,turbo2,128,mandatory_medium_ml_vs_dl,medium,True,"Explain the key differences between machine learning and deep learning, and provide an example of each.",3,3,0,"*   **Deep Learning (DL)** is a type of machine learning that uses a structure called a *deep* artificial neural network (with many layers) to self-adjust. It works particularly well on different kinds of raw data like images, videos, and audio. It tends to find patterns and features automatically, so you don't have to tell it what things like a face or a car even look like.\n*   **Machine Learning (ML)** is the general idea that a computer can learn how to do something by spotting patterns from data, all the way up to you. It can also use simple rules and rules of"
measurements/1256104-track-a1-server-sweep,model-set,tq,model-3,24,2048,1,turbo2,turbo2,128,mandatory_short_capital_france,short,True,What is the capital of France?,3,3,0,"Paris is the most famous city, but here is where the head is:\n\n**Paris**"
measurements/1256104-track-a1-server-sweep,model-set,tq,model-3,24,2048,1,turbo2,turbo2,128,medium_cpu_inference_pipeline,medium,False,"A team is deploying a quantised chat model on a CPU-only cluster node. The server accepts HTTP requests, tokenizes the prompt, evaluates the prompt, and then generates one token at a time. Explain the main stages of this inference pipeline, what TTFT and TPOT measure, and which parts of the pipeline are most sensitive to prompt length, output length, and thread count.",3,3,0,
measurements/1256104-track-a1-server-sweep,model-set,tq,model-3,24,2048,1,turbo2,turbo2,128,medium_quant_tradeoff,medium,False,"A model is available in Q8_0, Q5_K_M, Q4_K_M, and Q2_K quantisation formats. Write a short analysis of the expected trade-offs between memory footprint, throughput, and output quality. Explain why the smallest model is not always the best choice for a production CPU inference service.",3,3,0,
measurements/1256104-track-a1-server-sweep,model-set,tq,model-3,24,2048,1,turbo2,turbo2,128,short_cpu_quantisation,short,False,"In two concise paragraphs, explain why quantisation is useful when running neural network inference on CPUs with limited memory bandwidth. Mention one benefit and one possible drawback.",3,3,0,
measurements/1256104-track-a1-server-sweep,model-set,tq,model-3,24,2048,1,turbo2,turbo2,128,short_threading_definition,short,False,Define thread parallelism for CPU inference. Explain why using more threads can improve throughput at first but eventually stop helping.,3,3,0,"Here is a comprehensive breakdown of the concept, the benefits, and the limits of the ""thread feathering"" curve.\n\n---\n\n# 1. What is a ""Thread"" and ""Thread Parallelism""?\n\n* **Core Unit:** A CPU core is a physical part of the chip that can execute instructions and hold a ""flow"" of data.\n* **Thread:** A sequence of instructions that can be treated with a single flow of activity. It is the smallest unit of work that can be fit onto a couple of hardware registers and the rest of the chip's components.\n* **Parallelism:** A way of"
measurements/1256104-track-a1-server-sweep,model-set,tq,model-3,24,2048,1,turbo3,turbo3,128,long_hpc_case_study,long,False,"A university research group wants to deploy local language model inference on a CPU-only HPC system. The cluster has separate ARM and x86 partitions, batch scheduling through SLURM, shared filesystems, and no GPU access for the assignment. The group selects llama.cpp because it supports GGUF models, HTTP serving, quantised weights, and configurable thread counts. They plan to benchmark three required report models: a mandatory Llama 3.1 8B Q4 model, a smaller TinyLlama 1.1B Q4 model, and a Qwen2.5 1.5B Q4 model. They may also run optional appendix experiments with GPT-OSS 20B Q4 and SmolLM2 360M Q4. They will measure TTFT, TPOT, throughput, memory high-water mark, CPU utilisation, and goodput against a latency SLA. The workload includes short factual prompts, medium explanatory prompts, and long context-heavy prompts. The team must compare model size, thread counts, context sizes, decode lengths, KV-cache modes, and concurrent requests. They also need to measure memory bandwidth using a STREAM-like triad and build a simple model that predicts a lower bound on TPOT from model size divided by bandwidth. Discuss how this team should structure the experiment, what pitfalls they must avoid, and how they should interpret results when observed TPOT is much larger than the bandwidth lower bound.",3,3,0,
measurements/1256104-track-a1-server-sweep,model-set,tq,model-3,24,2048,1,turbo3,turbo3,128,long_memory_bound_reasoning,long,False,"Consider a transformer decoder running autoregressive inference. During each decode step, the model consumes the previous token, reads model weights, performs matrix-vector operations, updates attention state, samples the next token, and streams it back to the user. On a CPU-only node, the arithmetic units may be capable of more operations per second than the memory subsystem can feed when the batch size is small. This means the model can become memory-bandwidth bound: the time per output token is dominated by moving weights and intermediate data rather than by floating-point arithmetic alone. Quantisation reduces the number of bytes used for weights and sometimes for the KV cache, but it can add dequantisation work or reduce kernel efficiency. Threading can improve throughput until the memory channels are saturated, after which extra threads mostly add contention. Context length affects prefill and KV-cache memory, while decode length tests whether TPOT remains stable over time. Explain this performance story carefully. Identify which measurements would support or refute the claim that decoding is memory-bound, and describe how you would use throughput, TPOT, memory, CPU utilisation, and a predicted-versus-observed TPOT plot to justify the conclusion.",3,3,0,"* There's a few things to keep track of here:\n        1.  **The process:** Transformer decoder, autoregressive, CPU-only.\n        2.  **The problem:** Memory-bandwidth bound (not enough data anywhere).\n        3.  **The bottleneck:** Time per token is mostly waiting for weights/data, not calc.\n        4.  **the variables:** Batch size, context length, time, memory, CPU.\n        5.  **the goal:** Spot where the story breaks down (TPOT vs time) and how to use metrics to prove it"
measurements/1256104-track-a1-server-sweep,model-set,tq,model-3,24,2048,1,turbo3,turbo3,128,mandatory_long_transformer_cpu,long,True,"The transformer architecture, introduced in the paper ""Attention is All You Need"" by Vaswani et al. in 2017, has become the foundation for most modern large language models. Unlike recurrent neural networks, which process sequences sequentially, transformers process all tokens in parallel using self-attention mechanisms. This allows better parallelisation during training and has proven more effective at capturing long-range dependencies in text. When deploying transformers for inference on CPU, the main bottlenecks are the model's large memory footprint and the repeated loading of weights during the decoding phase. Based on this context, what are the main challenges when running large transformer models on CPU-only systems, and how might quantisation help address these challenges?",3,3,0,
measurements/1256104-track-a1-server-sweep,model-set,tq,model-3,24,2048,1,turbo3,turbo3,128,mandatory_medium_ml_vs_dl,medium,True,"Explain the key differences between machine learning and deep learning, and provide an example of each.",3,3,0,*A comparison graphic
measurements/1256104-track-a1-server-sweep,model-set,tq,model-3,24,2048,1,turbo3,turbo3,128,mandatory_short_capital_france,short,True,What is the capital of France?,3,3,0,Paris
measurements/1256104-track-a1-server-sweep,model-set,tq,model-3,24,2048,1,turbo3,turbo3,128,medium_cpu_inference_pipeline,medium,False,"A team is deploying a quantised chat model on a CPU-only cluster node. The server accepts HTTP requests, tokenizes the prompt, evaluates the prompt, and then generates one token at a time. Explain the main stages of this inference pipeline, what TTFT and TPOT measure, and which parts of the pipeline are most sensitive to prompt length, output length, and thread count.",3,3,0,"Sure, here is a detailed breakdown of the quantised chat model inference process.\n\n---\n\n### 1. Overview of the Chat Model Application\n\n* **Hardware:** CPU-only cluster node.\n* **Protocol:** HTTP requests.\n* **State:** Accepts a conversation, turns into a sequence of tokens, and is ready to be printed back.\n* **Process:** `HTTP Request` $\rightarrow$ `CPU` $\rightarrow$ `HTTP Response` (Stream).\n* **Features:** Quantized weights (small memory footprint), Chat-specific (good performance on mobile/edge).\n\n### 2. Model Lifecycle"
