arch,bench_concurrency,cache_type_k,cache_type_v,category,ctx_size,engine,experiment_dir,goodput_sla_fraction,limit_per_category,mandatory_only,max_rss_kb,max_tokens,max_vmhwm_kb,model,model_label,node,node_rank,parallel_requests,prompt_id,run_dir,runs,source_run_dir,successful_runs,suite,sweep_id,sweep_name,threads,threads_batch,throughput_output_tok_s_mean,throughput_output_tok_s_stdev,tpot_s_mean,tpot_s_stdev,trials_configured,ttft_s_mean,ttft_s_stdev,warmup_trials
x86,1,turbo3,turbo3,short,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8417916,128,8417916,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx288,,1,short_cpu_quantisation,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_4096_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,9.093260210504964,0.6254163577540505,0.10774992312601978,0.007890421744078766,3,0.438204315326099,0.00865426122723921,1
x86,1,turbo3,turbo3,short,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8417916,128,8417916,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx288,,1,short_threading_definition,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_4096_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,9.52782939738282,0.31951503298531464,0.10499207631755422,0.003578266163901448,3,0.11038603200965251,0.005024372550658048,1
x86,1,turbo4,turbo4,long,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8480572,128,8480572,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx488,,1,long_hpc_case_study,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_4096_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.962281654425349,0.10191414664785536,0.14356985979526654,0.002128946996570285,3,0.15381737099960446,0.0006392693920092484,1
x86,1,turbo4,turbo4,long,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8480572,128,8480572,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx488,,1,long_memory_bound_reasoning,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_4096_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.032938472798285,0.09340993477901499,0.14210727093438802,0.0018895511087303727,3,0.15422057966255429,0.0041975170709484715,1
x86,1,turbo4,turbo4,long,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8480572,128,8480572,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx488,,1,mandatory_long_transformer_cpu,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_4096_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.1610178927961785,0.06534092639437546,0.1395771406614466,0.0012751074449717933,3,0.14902497533572992,0.002683156619458213,1
x86,1,turbo4,turbo4,medium,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8480572,128,8480572,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx488,,1,mandatory_medium_ml_vs_dl,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_4096_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.33152786989587,0.06997452795154291,0.13633015356431447,0.0012744374929900455,3,0.1457132616681823,0.00534275877952109,1
x86,1,turbo4,turbo4,medium,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8480572,128,8480572,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx488,,1,medium_cpu_inference_pipeline,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_4096_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.273710829592632,0.0780015100711728,0.1374449192519496,0.0014649649091798924,3,0.14321516133592618,0.0027141796984306663,1
x86,1,turbo4,turbo4,medium,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8480572,128,8480572,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx488,,1,medium_quant_tradeoff,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_4096_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.264977889755856,0.04698959755424169,0.13760959526772668,0.000898971682602761,3,0.14261885233281646,0.0018669919854481186,1
x86,1,turbo4,turbo4,short,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8480572,128,8480572,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx488,,1,mandatory_short_capital_france,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_4096_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,5.989931633946685,0.0810194844838913,0.13541721866689235,0.0018381441173622155,3,0.22077263066603336,0.0017009027048170047,1
x86,1,turbo4,turbo4,short,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8480572,128,8480572,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx488,,1,short_cpu_quantisation,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_4096_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.142063531919358,0.08918052124043249,0.13715830838584722,0.0017705962373479928,3,0.5045370040024864,0.0013012455268324008,1
x86,1,turbo4,turbo4,short,4096,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8480572,128,8480572,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx488,,1,short_threading_definition,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_4096_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.290613986972129,0.08826109081799857,0.13712671985306618,0.0016439212450943532,3,0.14319963733335803,0.0025523521345631184,1
x86,1,turbo3,turbo3,long,512,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8327436,128,8327436,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx289,,1,long_hpc_case_study,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_512_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.929445826339676,0.10831167515164791,0.12605095028077018,0.001715923007805278,3,0.13567909334475795,0.0026898894364922317,1
x86,1,turbo3,turbo3,long,512,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8327436,128,8327436,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx289,,1,long_memory_bound_reasoning,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_512_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,8.02552233698294,0.09157271867421854,0.12453639364302992,0.0014211172396985771,3,0.13416128766645366,0.002720026895897951,1
x86,1,turbo3,turbo3,long,512,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8327436,128,8327436,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx289,,1,mandatory_long_transformer_cpu,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_512_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,8.095531157659307,0.12966594743741777,0.12346637205772586,0.0019714232791264268,3,0.13344498199876398,0.004103518881277534,1
x86,1,turbo3,turbo3,medium,512,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8327436,128,8327436,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx289,,1,mandatory_medium_ml_vs_dl,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_512_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,8.259179877601406,0.16229562569512368,0.12105283213911024,0.0023720987953603843,3,0.12795395467158718,0.003098370690110984,1
x86,1,turbo3,turbo3,medium,512,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8327436,128,8327436,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx289,,1,medium_cpu_inference_pipeline,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_512_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,8.191496469482267,0.15103835071333438,0.12206527585045464,0.0022398017200066546,3,0.12697443833652264,0.0027238111957264195,1
x86,1,turbo3,turbo3,medium,512,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8327436,128,8327436,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx289,,1,medium_quant_tradeoff,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_512_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,8.190630644072723,0.1508639212361547,0.12207584851176974,0.0022542165884040424,3,0.12729217533099776,0.0025846923312438735,1
x86,1,turbo3,turbo3,short,512,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8327436,128,8327436,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx289,,1,mandatory_short_capital_france,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_512_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.76975524999459,0.21713015599054117,0.12006895255439708,0.004356763313472661,3,0.19368693266490786,0.0036386173408666914,1
x86,1,turbo3,turbo3,short,512,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8327436,128,8327436,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx289,,1,short_cpu_quantisation,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_512_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,8.02397899676261,0.2191550783197033,0.12219140016803215,0.0033826843957371904,3,0.44162486465453793,0.008080185345814906,1
x86,1,turbo3,turbo3,short,512,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8327436,128,8327436,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx289,,1,short_threading_definition,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_512_p_1_n_128_k_turbo3_v_turbo3,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,8.25521847559286,0.14139882199029705,0.12112496389231028,0.0020656421906642183,3,0.1252768313376388,0.002707177903272071,1
x86,1,turbo4,turbo4,long,512,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8352080,128,8352080,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx056,,1,long_hpc_case_study,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_512_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.11633865912415,0.15917170990280693,0.14045926254846736,0.0031607035657010606,3,0.1541703186715798,0.004042736443322465,1
x86,1,turbo4,turbo4,long,512,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8352080,128,8352080,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx056,,1,long_memory_bound_reasoning,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_512_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.190271537486017,0.16490490379834005,0.13903625575060774,0.003147251089220349,3,0.15014827566725822,0.0035684391493074038,1
x86,1,turbo4,turbo4,long,512,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8352080,128,8352080,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx056,,1,mandatory_long_transformer_cpu,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_512_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.339203109327568,0.15163608115594215,0.13622363218635852,0.0028127566245176156,3,0.14489825165946968,0.0017788456732581973,1
x86,1,turbo4,turbo4,medium,512,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8352080,128,8352080,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx056,,1,mandatory_medium_ml_vs_dl,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_512_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.603516486691086,0.12195455263247035,0.13150729330981045,0.002132883970251655,3,0.13557299032496908,0.0027209424428656028,1
x86,1,turbo4,turbo4,medium,512,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8352080,128,8352080,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx056,,1,medium_cpu_inference_pipeline,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_512_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.4849129945964235,0.12717938235711315,0.1335772523674668,0.0023043874633837964,3,0.13985906066955067,0.001982549662646613,1
x86,1,turbo4,turbo4,medium,512,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8352080,128,8352080,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx056,,1,medium_quant_tradeoff,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_512_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.491818625554245,0.15388614389273308,0.13345700429399251,0.0027897356776997915,3,0.14088876067156283,0.0009725389238353729,1
x86,1,turbo4,turbo4,short,512,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8352080,128,8352080,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx056,,1,mandatory_short_capital_france,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_512_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.265051312511644,0.1217639920893843,0.12993730572149312,0.003162334402511573,3,0.2081217193432773,0.00042222127008852915,1
x86,1,turbo4,turbo4,short,512,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8352080,128,8352080,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx056,,1,short_cpu_quantisation,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_512_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.431375989154769,0.1351338849042991,0.13202481340423528,0.0024808679851106162,3,0.4606766366632655,0.002185251849660114,1
x86,1,turbo4,turbo4,short,512,tq,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8352080,128,8352080,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx056,,1,short_threading_definition,measurements/1254633-track-a1-server-sweep-x86/context-length/tq/model-1-mandatory/t_32_c_512_p_1_n_128_k_turbo4_v_turbo4,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,7.586450202280658,0.14194332758605044,0.1317972023333539,0.0024819494517208606,3,0.13768595532746986,0.003480405587790286,1
x86,1,f16,f16,long,1024,vanilla,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8664568,128,8666104,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx150,,1,long_hpc_case_study,measurements/1254633-track-a1-server-sweep-x86/context-length/vanilla/model-1-mandatory/t_32_c_1024_p_1_n_128_k_f16_v_f16,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.095742071144096,0.09277753317431099,0.16379786164574986,0.0024934805074039875,3,0.19895246699646427,0.004679241719711429,1
x86,1,f16,f16,long,1024,vanilla,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8664568,128,8666104,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx150,,1,long_memory_bound_reasoning,measurements/1254633-track-a1-server-sweep-x86/context-length/vanilla/model-1-mandatory/t_32_c_1024_p_1_n_128_k_f16_v_f16,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.08839123151976,0.06349190976232,0.16396620232812642,0.0017320524783287692,3,0.20122145233714642,0.0020364376334413153,1
x86,1,f16,f16,long,1024,vanilla,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8664568,128,8666104,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx150,,1,mandatory_long_transformer_cpu,measurements/1254633-track-a1-server-sweep-x86/context-length/vanilla/model-1-mandatory/t_32_c_1024_p_1_n_128_k_f16_v_f16,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.168841574328578,0.06367508470232122,0.16195626698947374,0.0016830734565621815,3,0.1822240869999708,0.003907265102180117,1
x86,1,f16,f16,medium,1024,vanilla,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8664568,128,8666104,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx150,,1,mandatory_medium_ml_vs_dl,measurements/1254633-track-a1-server-sweep-x86/context-length/vanilla/model-1-mandatory/t_32_c_1024_p_1_n_128_k_f16_v_f16,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.220681830409516,0.0869360160753253,0.16063758105774756,0.0022486962806835395,3,0.17799466799867028,0.0022042691325831125,1
x86,1,f16,f16,medium,1024,vanilla,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8664568,128,8666104,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx150,,1,medium_cpu_inference_pipeline,measurements/1254633-track-a1-server-sweep-x86/context-length/vanilla/model-1-mandatory/t_32_c_1024_p_1_n_128_k_f16_v_f16,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.220902499035926,0.09694732306974498,0.1606072941128888,0.0024818395117862328,3,0.18175636433685818,0.0048576412272617695,1
x86,1,f16,f16,medium,1024,vanilla,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8664568,128,8666104,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx150,,1,medium_quant_tradeoff,measurements/1254633-track-a1-server-sweep-x86/context-length/vanilla/model-1-mandatory/t_32_c_1024_p_1_n_128_k_f16_v_f16,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.245566559288797,0.06928363714157093,0.15989983977696168,0.0017743244093943902,3,0.18869688033980006,0.0013544762880449007,1
x86,1,f16,f16,short,1024,vanilla,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8664568,128,8666104,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx150,,1,mandatory_short_capital_france,measurements/1254633-track-a1-server-sweep-x86/context-length/vanilla/model-1-mandatory/t_32_c_1024_p_1_n_128_k_f16_v_f16,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,4.917292730257006,0.04309726934003066,0.15916827999818553,0.0025409542211048274,3,0.30594095300572616,0.009510338342709274,1
x86,1,f16,f16,short,1024,vanilla,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8664568,128,8666104,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx150,,1,short_cpu_quantisation,measurements/1254633-track-a1-server-sweep-x86/context-length/vanilla/model-1-mandatory/t_32_c_1024_p_1_n_128_k_f16_v_f16,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.054402468538728,0.0768009134971574,0.16166126295273972,0.0020634583607355757,3,0.6126922153343912,0.008094471798228095,1
x86,1,f16,f16,short,1024,vanilla,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8664568,128,8666104,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx150,,1,short_threading_definition,measurements/1254633-track-a1-server-sweep-x86/context-length/vanilla/model-1-mandatory/t_32_c_1024_p_1_n_128_k_f16_v_f16,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.224869503297418,0.10697427761116536,0.160550282167954,0.002761876570052334,3,0.17659088099996248,0.0025433760743631406,1
x86,1,f16,f16,long,2048,vanilla,measurements/1254633-track-a1-server-sweep-x86,1.0,3,0,8823368,128,8825412,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,cnx277,,1,long_hpc_case_study,measurements/1254633-track-a1-server-sweep-x86/context-length/vanilla/model-1-mandatory/t_32_c_2048_p_1_n_128_k_f16_v_f16,3,measurements/1254633-track-a1-server-sweep-x86,3,context-length,x86_server,x86 server sweep,32,32,6.495407798460794,0.016739397315463707,0.15370732489203315,0.0004334910280214683,3,0.1852612626971677,0.005180647646841322,1
