experiment_dir,run_dir,suite,engine,node_count,node_rank,node,model,model_label,threads,ctx_size,parallel_requests,cache_type_k,cache_type_v,max_tokens,prompt_id,category,mandatory,prompt_text,runs,successful_runs,error_runs,first_success_answer
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-2/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna0072,llamacpp-tq/models/SmolLM2-360M-Instruct.Q4_K_M.gguf,model-2,24,2048,1,f16,f16,128,short_kv_cache,short,False,"What is the KV cache in transformer inference, and why does it matter for long-context generation?",1,1,0,"KV cache in transformer inference refers to the memory used to store the last K-WORD or K-BLOCK of the input sequence. It's a memory that stores the last K-BLOCK of the input sequence, which is a sequence of K-WORDs or K-BLOCKs, and is used to compute the next K-BLOCK.\n\nThe KV cache is important for long-context generation because it helps to:\n\n1. **Avoid overfitting**: The KV cache helps to avoid overfitting by reducing the number of parameters that need to be learned. This is because the KV"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-2/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna0072,llamacpp-tq/models/SmolLM2-360M-Instruct.Q4_K_M.gguf,model-2,24,2048,1,f16,f16,128,short_threading_definition,short,False,Define thread parallelism for CPU inference. Explain why using more threads can improve throughput at first but eventually stop helping.,1,1,0,"Thread parallelism refers to the process of executing multiple threads simultaneously on a CPU. In CPU inference, this means using more threads to process the data, which can improve throughput.\n\nHere's why using more threads can improve throughput at first:\n\n1. **Faster processing**: More threads can process the data faster, which can lead to a significant improvement in throughput.\n2. **Reduced overhead**: With more threads, the CPU can process the data without having to wait for each thread to complete its task, reducing the overhead of the CPU.\n3. **Increased efficiency**: More threads can help the CPU to process the data"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-3/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna1578,llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,24,2048,1,f16,f16,128,long_concurrency_server,long,False,"An HTTP inference server receives user prompts and serves streaming responses. With one request at a time, latency is easiest to reason about: TTFT mainly reflects prompt processing and scheduling overhead, while TPOT reflects per-token decode cost. With multiple concurrent requests, the server may batch work across requests, interleave decode steps, and keep hardware busier. This can increase total generated tokens per second, but it can also increase per-request latency because each request waits behind others. On CPU-only nodes, concurrency can add cache pressure, memory bandwidth contention, lock contention, and more variable scheduling. A useful benchmark therefore reports both total throughput and per-request metrics such as TTFT, TPOT, and goodput. The goodput definition should use a clear SLA, such as TTFT below two seconds and TPOT below two hundred milliseconds, and should report the fraction of requests meeting that target. Explain how to design and interpret a concurrency benchmark for an LLM server. Include what raw data should be logged and how the results should be plotted.",1,1,0,
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-3/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna1578,llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,24,2048,1,f16,f16,128,long_hpc_case_study,long,False,"A university research group wants to deploy local language model inference on a CPU-only HPC system. The cluster has separate ARM and x86 partitions, batch scheduling through SLURM, shared filesystems, and no GPU access for the assignment. The group selects llama.cpp because it supports GGUF models, HTTP serving, quantised weights, and configurable thread counts. They plan to benchmark three required report models: a mandatory Llama 3.1 8B Q4 model, a smaller TinyLlama 1.1B Q4 model, and a Qwen2.5 1.5B Q4 model. They may also run optional appendix experiments with GPT-OSS 20B Q4 and SmolLM2 360M Q4. They will measure TTFT, TPOT, throughput, memory high-water mark, CPU utilisation, and goodput against a latency SLA. The workload includes short factual prompts, medium explanatory prompts, and long context-heavy prompts. The team must compare model size, thread counts, context sizes, decode lengths, KV-cache modes, and concurrent requests. They also need to measure memory bandwidth using a STREAM-like triad and build a simple model that predicts a lower bound on TPOT from model size divided by bandwidth. Discuss how this team should structure the experiment, what pitfalls they must avoid, and how they should interpret results when observed TPOT is much larger than the bandwidth lower bound.",1,1,0,
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-3/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna1578,llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,24,2048,1,f16,f16,128,long_memory_bound_reasoning,long,False,"Consider a transformer decoder running autoregressive inference. During each decode step, the model consumes the previous token, reads model weights, performs matrix-vector operations, updates attention state, samples the next token, and streams it back to the user. On a CPU-only node, the arithmetic units may be capable of more operations per second than the memory subsystem can feed when the batch size is small. This means the model can become memory-bandwidth bound: the time per output token is dominated by moving weights and intermediate data rather than by floating-point arithmetic alone. Quantisation reduces the number of bytes used for weights and sometimes for the KV cache, but it can add dequantisation work or reduce kernel efficiency. Threading can improve throughput until the memory channels are saturated, after which extra threads mostly add contention. Context length affects prefill and KV-cache memory, while decode length tests whether TPOT remains stable over time. Explain this performance story carefully. Identify which measurements would support or refute the claim that decoding is memory-bound, and describe how you would use throughput, TPOT, memory, CPU utilisation, and a predicted-versus-observed TPOT plot to justify the conclusion.",1,1,0,
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-3/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna1578,llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,24,2048,1,f16,f16,128,long_quantisation_evaluation,long,False,"A benchmark compares Q8_0, Q5_K_M, Q4_K_M, and Q2_K versions of the same instruction-tuned language model. The Q8_0 model has the largest file size and usually preserves quality best. Q5_K_M and Q4_K_M reduce memory substantially while often keeping acceptable qualitative behavior. Q2_K is much smaller, but it may produce less reliable answers, especially for reasoning-heavy prompts. On a CPU-only inference server, smaller models can improve cache residency and reduce memory traffic, but actual throughput depends on kernel implementation, vectorization, dequantisation overhead, and batch shape. A careful report should not claim that lower precision is always faster or always better. It should show memory usage, TTFT, TPOT, throughput, and representative generated outputs for fixed prompts. It should also describe whether output quality was judged qualitatively or with an automated metric. Given this scenario, write an evaluation plan and explain how to decide which quantisation level is the best deployment choice under memory-limited and latency-limited conditions.",1,1,0,
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-3/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna1578,llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,24,2048,1,f16,f16,128,mandatory_long_transformer_cpu,long,True,"The transformer architecture, introduced in the paper ""Attention is All You Need"" by Vaswani et al. in 2017, has become the foundation for most modern large language models. Unlike recurrent neural networks, which process sequences sequentially, transformers process all tokens in parallel using self-attention mechanisms. This allows better parallelisation during training and has proven more effective at capturing long-range dependencies in text. When deploying transformers for inference on CPU, the main bottlenecks are the model's large memory footprint and the repeated loading of weights during the decoding phase. Based on this context, what are the main challenges when running large transformer models on CPU-only systems, and how might quantisation help address these challenges?",1,1,0,
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-3/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna1578,llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,24,2048,1,f16,f16,128,mandatory_medium_ml_vs_dl,medium,True,"Explain the key differences between machine learning and deep learning, and provide an example of each.",1,1,0,"{2, ""text-content"": ""The-relationship-between-the-two-is-that-it-is-a-subset-of-machine-learning.""}"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-3/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna1578,llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,24,2048,1,f16,f16,128,mandatory_short_capital_france,short,True,What is the capital of France?,1,1,0,"Paris is the most famous city there, but it is not the capital. The capital of France is Paris."
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-3/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna1578,llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,24,2048,1,f16,f16,128,medium_concurrency,medium,False,"An LLM server is benchmarked with 1, 2, 4, and 8 concurrent requests. Total throughput increases, but each request has worse TTFT and TPOT. Explain why this happens in a CPU-only setting. Include the roles of batching, cache pressure, memory bandwidth, and fairness between requests.",1,1,0,"This is a well-known phenomenon called **""congestion""** or **""diminishing returns""** on a multi-client network, and it's particularly common when the workload is ""chatty"" (like an LLM).\n\nHere is a detailed explanation of why this happens on a CPU-only setup, covering all the variables:\n\n---\n\n### 1. The Basics: What are TTFT and TPOT?\n\n*   **TTFT ( Time to First Token):** How long you wait for the first piece of the answer. (Perceived latency).\n*   **TPOT ( Time per"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-3/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna1578,llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,24,2048,1,f16,f16,128,medium_cpu_inference_pipeline,medium,False,"A team is deploying a quantised chat model on a CPU-only cluster node. The server accepts HTTP requests, tokenizes the prompt, evaluates the prompt, and then generates one token at a time. Explain the main stages of this inference pipeline, what TTFT and TPOT measure, and which parts of the pipeline are most sensitive to prompt length, output length, and thread count.",1,1,0,
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-3/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna1578,llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,24,2048,1,f16,f16,128,medium_quant_tradeoff,medium,False,"A model is available in Q8_0, Q5_K_M, Q4_K_M, and Q2_K quantisation formats. Write a short analysis of the expected trade-offs between memory footprint, throughput, and output quality. Explain why the smallest model is not always the best choice for a production CPU inference service.",1,1,0,
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-3/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna1578,llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,24,2048,1,f16,f16,128,medium_thread_scaling,medium,False,"An inference benchmark is run with 8, 16, 24, and 48 threads. Throughput improves from 8 to 24 threads but barely changes at 48 threads, while latency becomes more variable. Explain at least three possible causes for this behavior and describe what additional measurements would help distinguish memory bandwidth saturation from scheduling overhead.",1,1,0,
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-3/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna1578,llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,24,2048,1,f16,f16,128,short_batching,short,False,Explain the difference between latency and throughput in an inference server. Give one example where optimizing one can hurt the other.,1,1,0,"    - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -\n\nHere is a breakdown of the concepts, their differences, and an example of their trade-off.\n\n### 1. Latency\n\n*   **What it is:** A measure of how much time you get a response after a request. It is a ""here to there"" metric.\n*   **How it behaves:** A low-latency connection feels snappy and real-time.\n*   **Units:** Milliseconds (ms), seconds.\n*   "
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-3/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna1578,llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,24,2048,1,f16,f16,128,short_cpu_quantisation,short,False,"In two concise paragraphs, explain why quantisation is useful when running neural network inference on CPUs with limited memory bandwidth. Mention one benefit and one possible drawback.",1,1,0,Quantisation reduces the precision
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-3/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna1578,llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,24,2048,1,f16,f16,128,short_kv_cache,short,False,"What is the KV cache in transformer inference, and why does it matter for long-context generation?",1,1,0,
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-3/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna1578,llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,24,2048,1,f16,f16,128,short_threading_definition,short,False,Define thread parallelism for CPU inference. Explain why using more threads can improve throughput at first but eventually stop helping.,1,1,0,- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-4/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna0901,llamacpp-tq/models/gpt-oss-20b-Q4_K_M.gguf,model-4,24,2048,1,f16,f16,128,long_concurrency_server,long,False,"An HTTP inference server receives user prompts and serves streaming responses. With one request at a time, latency is easiest to reason about: TTFT mainly reflects prompt processing and scheduling overhead, while TPOT reflects per-token decode cost. With multiple concurrent requests, the server may batch work across requests, interleave decode steps, and keep hardware busier. This can increase total generated tokens per second, but it can also increase per-request latency because each request waits behind others. On CPU-only nodes, concurrency can add cache pressure, memory bandwidth contention, lock contention, and more variable scheduling. A useful benchmark therefore reports both total throughput and per-request metrics such as TTFT, TPOT, and goodput. The goodput definition should use a clear SLA, such as TTFT below two seconds and TPOT below two hundred milliseconds, and should report the fraction of requests meeting that target. Explain how to design and interpret a concurrency benchmark for an LLM server. Include what raw data should be logged and how the results should be plotted.",1,1,0,
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-4/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna0901,llamacpp-tq/models/gpt-oss-20b-Q4_K_M.gguf,model-4,24,2048,1,f16,f16,128,long_hpc_case_study,long,False,"A university research group wants to deploy local language model inference on a CPU-only HPC system. The cluster has separate ARM and x86 partitions, batch scheduling through SLURM, shared filesystems, and no GPU access for the assignment. The group selects llama.cpp because it supports GGUF models, HTTP serving, quantised weights, and configurable thread counts. They plan to benchmark three required report models: a mandatory Llama 3.1 8B Q4 model, a smaller TinyLlama 1.1B Q4 model, and a Qwen2.5 1.5B Q4 model. They may also run optional appendix experiments with GPT-OSS 20B Q4 and SmolLM2 360M Q4. They will measure TTFT, TPOT, throughput, memory high-water mark, CPU utilisation, and goodput against a latency SLA. The workload includes short factual prompts, medium explanatory prompts, and long context-heavy prompts. The team must compare model size, thread counts, context sizes, decode lengths, KV-cache modes, and concurrent requests. They also need to measure memory bandwidth using a STREAM-like triad and build a simple model that predicts a lower bound on TPOT from model size divided by bandwidth. Discuss how this team should structure the experiment, what pitfalls they must avoid, and how they should interpret results when observed TPOT is much larger than the bandwidth lower bound.",1,1,0,
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-4/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna0901,llamacpp-tq/models/gpt-oss-20b-Q4_K_M.gguf,model-4,24,2048,1,f16,f16,128,long_memory_bound_reasoning,long,False,"Consider a transformer decoder running autoregressive inference. During each decode step, the model consumes the previous token, reads model weights, performs matrix-vector operations, updates attention state, samples the next token, and streams it back to the user. On a CPU-only node, the arithmetic units may be capable of more operations per second than the memory subsystem can feed when the batch size is small. This means the model can become memory-bandwidth bound: the time per output token is dominated by moving weights and intermediate data rather than by floating-point arithmetic alone. Quantisation reduces the number of bytes used for weights and sometimes for the KV cache, but it can add dequantisation work or reduce kernel efficiency. Threading can improve throughput until the memory channels are saturated, after which extra threads mostly add contention. Context length affects prefill and KV-cache memory, while decode length tests whether TPOT remains stable over time. Explain this performance story carefully. Identify which measurements would support or refute the claim that decoding is memory-bound, and describe how you would use throughput, TPOT, memory, CPU utilisation, and a predicted-versus-observed TPOT plot to justify the conclusion.",1,1,0,
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-4/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna0901,llamacpp-tq/models/gpt-oss-20b-Q4_K_M.gguf,model-4,24,2048,1,f16,f16,128,long_quantisation_evaluation,long,False,"A benchmark compares Q8_0, Q5_K_M, Q4_K_M, and Q2_K versions of the same instruction-tuned language model. The Q8_0 model has the largest file size and usually preserves quality best. Q5_K_M and Q4_K_M reduce memory substantially while often keeping acceptable qualitative behavior. Q2_K is much smaller, but it may produce less reliable answers, especially for reasoning-heavy prompts. On a CPU-only inference server, smaller models can improve cache residency and reduce memory traffic, but actual throughput depends on kernel implementation, vectorization, dequantisation overhead, and batch shape. A careful report should not claim that lower precision is always faster or always better. It should show memory usage, TTFT, TPOT, throughput, and representative generated outputs for fixed prompts. It should also describe whether output quality was judged qualitatively or with an automated metric. Given this scenario, write an evaluation plan and explain how to decide which quantisation level is the best deployment choice under memory-limited and latency-limited conditions.",1,1,0,
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-4/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna0901,llamacpp-tq/models/gpt-oss-20b-Q4_K_M.gguf,model-4,24,2048,1,f16,f16,128,mandatory_long_transformer_cpu,long,True,"The transformer architecture, introduced in the paper ""Attention is All You Need"" by Vaswani et al. in 2017, has become the foundation for most modern large language models. Unlike recurrent neural networks, which process sequences sequentially, transformers process all tokens in parallel using self-attention mechanisms. This allows better parallelisation during training and has proven more effective at capturing long-range dependencies in text. When deploying transformers for inference on CPU, the main bottlenecks are the model's large memory footprint and the repeated loading of weights during the decoding phase. Based on this context, what are the main challenges when running large transformer models on CPU-only systems, and how might quantisation help address these challenges?",1,1,0,
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-4/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna0901,llamacpp-tq/models/gpt-oss-20b-Q4_K_M.gguf,model-4,24,2048,1,f16,f16,128,mandatory_medium_ml_vs_dl,medium,True,"Explain the key differences between machine learning and deep learning, and provide an example of each.",1,1,0,
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-4/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna0901,llamacpp-tq/models/gpt-oss-20b-Q4_K_M.gguf,model-4,24,2048,1,f16,f16,128,mandatory_short_capital_france,short,True,What is the capital of France?,1,1,0,The capital of France is **Paris**.
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-4/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna0901,llamacpp-tq/models/gpt-oss-20b-Q4_K_M.gguf,model-4,24,2048,1,f16,f16,128,medium_concurrency,medium,False,"An LLM server is benchmarked with 1, 2, 4, and 8 concurrent requests. Total throughput increases, but each request has worse TTFT and TPOT. Explain why this happens in a CPU-only setting. Include the roles of batching, cache pressure, memory bandwidth, and fairness between requests.",1,1,0,
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-4/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna0901,llamacpp-tq/models/gpt-oss-20b-Q4_K_M.gguf,model-4,24,2048,1,f16,f16,128,medium_cpu_inference_pipeline,medium,False,"A team is deploying a quantised chat model on a CPU-only cluster node. The server accepts HTTP requests, tokenizes the prompt, evaluates the prompt, and then generates one token at a time. Explain the main stages of this inference pipeline, what TTFT and TPOT measure, and which parts of the pipeline are most sensitive to prompt length, output length, and thread count.",1,1,0,
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-4/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna0901,llamacpp-tq/models/gpt-oss-20b-Q4_K_M.gguf,model-4,24,2048,1,f16,f16,128,medium_quant_tradeoff,medium,False,"A model is available in Q8_0, Q5_K_M, Q4_K_M, and Q2_K quantisation formats. Write a short analysis of the expected trade-offs between memory footprint, throughput, and output quality. Explain why the smallest model is not always the best choice for a production CPU inference service.",1,1,0,
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-4/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna0901,llamacpp-tq/models/gpt-oss-20b-Q4_K_M.gguf,model-4,24,2048,1,f16,f16,128,medium_thread_scaling,medium,False,"An inference benchmark is run with 8, 16, 24, and 48 threads. Throughput improves from 8 to 24 threads but barely changes at 48 threads, while latency becomes more variable. Explain at least three possible causes for this behavior and describe what additional measurements would help distinguish memory bandwidth saturation from scheduling overhead.",1,1,0,
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-4/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna0901,llamacpp-tq/models/gpt-oss-20b-Q4_K_M.gguf,model-4,24,2048,1,f16,f16,128,short_batching,short,False,Explain the difference between latency and throughput in an inference server. Give one example where optimizing one can hurt the other.,1,1,0,
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-4/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna0901,llamacpp-tq/models/gpt-oss-20b-Q4_K_M.gguf,model-4,24,2048,1,f16,f16,128,short_cpu_quantisation,short,False,"In two concise paragraphs, explain why quantisation is useful when running neural network inference on CPUs with limited memory bandwidth. Mention one benefit and one possible drawback.",1,1,0,
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-4/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna0901,llamacpp-tq/models/gpt-oss-20b-Q4_K_M.gguf,model-4,24,2048,1,f16,f16,128,short_kv_cache,short,False,"What is the KV cache in transformer inference, and why does it matter for long-context generation?",1,1,0,
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/vanilla/model-4/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla,,,cna0901,llamacpp-tq/models/gpt-oss-20b-Q4_K_M.gguf,model-4,24,2048,1,f16,f16,128,short_threading_definition,short,False,Define thread parallelism for CPU inference. Explain why using more threads can improve throughput at first but eventually stop helping.,1,1,0,
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_12_c_2048_p_1_n_128_k_turbo2_v_turbo2,thread-scaling,tq,,,cna0902,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,12,2048,1,turbo2,turbo2,128,long_concurrency_server,long,False,"An HTTP inference server receives user prompts and serves streaming responses. With one request at a time, latency is easiest to reason about: TTFT mainly reflects prompt processing and scheduling overhead, while TPOT reflects per-token decode cost. With multiple concurrent requests, the server may batch work across requests, interleave decode steps, and keep hardware busier. This can increase total generated tokens per second, but it can also increase per-request latency because each request waits behind others. On CPU-only nodes, concurrency can add cache pressure, memory bandwidth contention, lock contention, and more variable scheduling. A useful benchmark therefore reports both total throughput and per-request metrics such as TTFT, TPOT, and goodput. The goodput definition should use a clear SLA, such as TTFT below two seconds and TPOT below two hundred milliseconds, and should report the fraction of requests meeting that target. Explain how to design and interpret a concurrency benchmark for an LLM server. Include what raw data should be logged and how the results should be plotted.",1,1,0,"Designing and Interpreting a Concurrency Benchmark for an LLM Server\n====================================================================\n\n**Benchmark Design**\n--------------------\n\nA concurrency benchmark for an LLM server should measure the server's ability to handle multiple requests concurrently. The benchmark should measure the server's performance in terms of throughput, latency, and request processing time. The benchmark should be designed to capture the following metrics:\n\n### Metrics to Measure\n\n1.  **TTFT (Total Time for First Token)**: Measures the time taken by the server to process the first token of a request.\n2.  **TPOT (Tokens Per Second)**: Measures the number of tokens"
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_12_c_2048_p_1_n_128_k_turbo2_v_turbo2,thread-scaling,tq,,,cna0902,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,12,2048,1,turbo2,turbo2,128,long_hpc_case_study,long,False,"A university research group wants to deploy local language model inference on a CPU-only HPC system. The cluster has separate ARM and x86 partitions, batch scheduling through SLURM, shared filesystems, and no GPU access for the assignment. The group selects llama.cpp because it supports GGUF models, HTTP serving, quantised weights, and configurable thread counts. They plan to benchmark three required report models: a mandatory Llama 3.1 8B Q4 model, a smaller TinyLlama 1.1B Q4 model, and a Qwen2.5 1.5B Q4 model. They may also run optional appendix experiments with GPT-OSS 20B Q4 and SmolLM2 360M Q4. They will measure TTFT, TPOT, throughput, memory high-water mark, CPU utilisation, and goodput against a latency SLA. The workload includes short factual prompts, medium explanatory prompts, and long context-heavy prompts. The team must compare model size, thread counts, context sizes, decode lengths, KV-cache modes, and concurrent requests. They also need to measure memory bandwidth using a STREAM-like triad and build a simple model that predicts a lower bound on TPOT from model size divided by bandwidth. Discuss how this team should structure the experiment, what pitfalls they must avoid, and how they should interpret results when observed TPOT is much larger than the bandwidth lower bound.",1,1,0,"Given the constraints and requirements of the university research group, here's a suggested approach to structure the experiment:\n\n1.  **Model Selection and Configuration:**\n    -   Select the three required report models: Llama 3.1 8B Q4, TinyLlama 1.1B Q4, and Qwen 2.5 1.5B Q4.\n    -   Consider running optional appendix experiments with GPT-3 OSS 20B Q4 and SmolLM 360M Q4 models.\n2.  **Workload and Prompt Types:**\n    -   Prepare a diverse set of"
