experiment_dir,run_dir,suite,engine,node_count,node_rank,node,model,model_label,threads,threads_batch,ctx_size,parallel_requests,bench_concurrency,cache_type_k,cache_type_v,max_tokens,trial,prompt_id,category,mandatory,status,error,ttft_s,tpot_s,total_s,output_token_events,throughput_output_tok_s,max_rss_kb,max_vmhwm_kb
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_12_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,12,12,2048,1,1,turbo4,turbo4,128,1,short_kv_cache,short,False,200,,0.26836865104269236,0.25841747434611806,33.0878175800317,128,3.8684932812627464,5149120,5152256
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_12_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,12,12,2048,1,1,turbo4,turbo4,128,1,short_batching,short,False,200,,0.26927803200669587,0.25922093614954206,33.19079902098747,128,3.8564904665013344,5149120,5152256
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_12_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,12,12,2048,1,1,turbo4,turbo4,128,1,mandatory_medium_ml_vs_dl,medium,True,200,,0.26849734800634906,0.2583777749448956,33.08291138400091,128,3.8690669788482266,5149120,5152256
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_12_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,12,12,2048,1,1,turbo4,turbo4,128,1,medium_cpu_inference_pipeline,medium,False,200,,0.27948815398849547,0.2691920503229636,34.46731433295645,128,3.7136632916481935,5149120,5152256
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_12_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,12,12,2048,1,1,turbo4,turbo4,128,1,medium_quant_tradeoff,medium,False,200,,0.27750427002320066,0.26694673522032697,34.180183530028444,128,3.7448599387287573,5149120,5152256
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_12_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,12,12,2048,1,1,turbo4,turbo4,128,1,medium_thread_scaling,medium,False,200,,0.2781045070150867,0.2675217544645306,34.25380858202698,128,3.736810745978238,5149120,5152256
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_12_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,12,12,2048,1,1,turbo4,turbo4,128,1,medium_concurrency,medium,False,200,,0.2772557330317795,0.26698768957459373,34.1851492979913,128,3.7443159567397646,5149120,5152256
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_12_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,12,12,2048,1,1,turbo4,turbo4,128,1,mandatory_long_transformer_cpu,long,True,200,,0.2939594079507515,0.2812300840081962,36.01061449496774,128,3.554507519383964,5149120,5152256
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_12_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,12,12,2048,1,1,turbo4,turbo4,128,1,long_hpc_case_study,long,False,200,,0.3250093779643066,0.3084479710866338,39.49834435398225,128,3.240642160918701,5149120,5152256
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_12_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,12,12,2048,1,1,turbo4,turbo4,128,1,long_memory_bound_reasoning,long,False,200,,0.3155134760309011,0.29851825296829315,38.227770080033224,128,3.3483512046876043,5149120,5152256
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_12_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,12,12,2048,1,1,turbo4,turbo4,128,1,long_quantisation_evaluation,long,False,200,,0.31284988997504115,0.29473868954338234,37.74510259897215,128,3.391168421502333,5149120,5152256
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_12_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,12,12,2048,1,1,turbo4,turbo4,128,1,long_concurrency_server,long,False,200,,0.31110934203024954,0.29324348100761727,37.553465647040866,128,3.4084736999522742,5149120,5152256
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo2_v_turbo2,thread-scaling,tq,,,cna0023,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo2,turbo2,128,1,mandatory_short_capital_france,short,True,200,,1.23595567594748,0.12850916450649189,2.136196765990462,7,3.2768516980477695,5068544,5068544
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo2_v_turbo2,thread-scaling,tq,,,cna0023,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo2,turbo2,128,1,short_cpu_quantisation,short,False,200,,3.5924585849861614,0.13793806558269567,21.111036315967795,128,6.063179376143861,5068544,5068544
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo2_v_turbo2,thread-scaling,tq,,,cna0023,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo2,turbo2,128,1,short_threading_definition,short,False,200,,0.14987512200605124,0.13706010952775227,17.556987554009538,128,7.290544554197641,5068544,5068544
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo2_v_turbo2,thread-scaling,tq,,,cna0023,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo2,turbo2,128,1,short_kv_cache,short,False,200,,0.15054398600477725,0.13665180305508515,17.505773917015176,128,7.3118732486078315,5068544,5068544
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo2_v_turbo2,thread-scaling,tq,,,cna0023,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo2,turbo2,128,1,short_batching,short,False,200,,0.1521676570409909,0.13721201944075098,17.578533268009778,128,7.281608655765398,5068544,5068544
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo2_v_turbo2,thread-scaling,tq,,,cna0023,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo2,turbo2,128,1,mandatory_medium_ml_vs_dl,medium,True,200,,0.1504011870129034,0.13679600748834825,17.523947980022058,128,7.304290114643383,5068544,5068544
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo2_v_turbo2,thread-scaling,tq,,,cna0023,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo2,turbo2,128,1,medium_cpu_inference_pipeline,medium,False,200,,0.15763243002584204,0.14391964097648463,18.43587495700922,128,6.942984821630888,5068544,5068544
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo2_v_turbo2,thread-scaling,tq,,,cna0023,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo2,turbo2,128,1,medium_quant_tradeoff,medium,False,200,,0.15628489601658657,0.1425039566375909,18.254765012010466,128,7.011867855641209,5068544,5068544
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo2_v_turbo2,thread-scaling,tq,,,cna0023,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo2,turbo2,128,1,medium_thread_scaling,medium,False,200,,0.15669781900942326,0.14254638780317247,18.260529592982493,128,7.009654311953269,5068544,5068544
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo2_v_turbo2,thread-scaling,tq,,,cna0023,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo2,turbo2,128,1,medium_concurrency,medium,False,200,,0.15634242701344192,0.14211655673240936,18.205582075053826,128,7.030810631174041,5068544,5068544
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo2_v_turbo2,thread-scaling,tq,,,cna0023,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo2,turbo2,128,1,mandatory_long_transformer_cpu,long,True,200,,0.16518399503547698,0.15205152423623364,19.47616795502836,128,6.572134739008191,5068544,5068544
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo2_v_turbo2,thread-scaling,tq,,,cna0023,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo2,turbo2,128,1,long_hpc_case_study,long,False,200,,0.1877872080076486,0.17059315737808034,21.85356259800028,128,5.857168570387361,5068544,5068544
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo2_v_turbo2,thread-scaling,tq,,,cna0023,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo2,turbo2,128,1,long_memory_bound_reasoning,long,False,200,,0.18152144498890266,0.163901888968434,20.997514835966285,128,6.095959498061694,5068544,5068544
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo2_v_turbo2,thread-scaling,tq,,,cna0023,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo2,turbo2,128,1,long_quantisation_evaluation,long,False,200,,0.17967203399166465,0.16127733685860896,20.66233803704381,128,6.1948458964575694,5068544,5068544
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo2_v_turbo2,thread-scaling,tq,,,cna0023,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo2,turbo2,128,1,long_concurrency_server,long,False,200,,0.17807551100850105,0.16041386355902618,20.55109372601146,128,6.228378971285152,5068544,5068544
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,thread-scaling,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo3,turbo3,128,1,mandatory_short_capital_france,short,True,200,,1.2517600060091354,0.13084130066757402,2.168408992001787,7,3.2281732947149813,5097984,5100416
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,thread-scaling,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo3,turbo3,128,1,short_cpu_quantisation,short,False,200,,3.64795408397913,0.1450058970550867,22.064147723955102,128,5.801266452772616,5097984,5100416
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,thread-scaling,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo3,turbo3,128,1,short_threading_definition,short,False,200,,0.15307088900590315,0.14352070440182566,18.380633221997414,128,6.963851487271574,5097984,5100416
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,thread-scaling,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo3,turbo3,128,1,short_kv_cache,short,False,200,,0.15363101300317794,0.14276525737006424,18.285245853010565,128,7.000179326488274,5097984,5100416
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,thread-scaling,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo3,turbo3,128,1,short_batching,short,False,200,,0.153981946001295,0.14374489982669264,18.410009799001273,128,6.952739373715265,5097984,5100416
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,thread-scaling,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo3,turbo3,128,1,mandatory_medium_ml_vs_dl,medium,True,200,,0.15323493303731084,0.14310665706293585,18.32821813400369,128,6.983766728666665,5097984,5100416
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,thread-scaling,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo3,turbo3,128,1,medium_cpu_inference_pipeline,medium,False,200,,0.16258051001932472,0.15313834820481706,19.61158437601989,128,6.5267546744725164,5097984,5100416
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,thread-scaling,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo3,turbo3,128,1,medium_quant_tradeoff,medium,False,200,,0.16129074594937265,0.15088013067748032,19.323509615962394,128,6.624055492189898,5097984,5100416
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,thread-scaling,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo3,turbo3,128,1,medium_thread_scaling,medium,False,200,,0.16192902595503256,0.15142429566953156,19.393248489999678,128,6.600235131623486,5097984,5100416
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,thread-scaling,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo3,turbo3,128,1,medium_concurrency,medium,False,200,,0.1613291410030797,0.15093824544859186,19.330937866994645,128,6.62151008299216,5097984,5100416
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,thread-scaling,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo3,turbo3,128,1,mandatory_long_transformer_cpu,long,True,200,,0.17596818797755986,0.1637180533936599,20.968597882951144,128,6.1043661915073715,5097984,5100416
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,thread-scaling,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo3,turbo3,128,1,long_hpc_case_study,long,False,200,,0.2029661769629456,0.18701004955915765,23.95371781499125,128,5.343638135366702,5097984,5100416
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,thread-scaling,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo3,turbo3,128,1,long_memory_bound_reasoning,long,False,200,,0.19550647999858484,0.178456117157498,22.859889724000823,128,5.5993270984860235,5097984,5100416
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,thread-scaling,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo3,turbo3,128,1,long_quantisation_evaluation,long,False,200,,0.192467293003574,0.1748858558579612,22.403407110949047,128,5.713416685511354,5097984,5100416
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,thread-scaling,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo3,turbo3,128,1,long_concurrency_server,long,False,200,,0.19150009599979967,0.17350712899983986,22.227348922984675,128,5.758671465657284,5097984,5100416
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0846,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo4,turbo4,128,1,mandatory_short_capital_france,short,True,200,,1.2379768709652126,0.1297593686710267,2.146825590985827,7,3.260628170910514,5157632,5159296
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0846,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo4,turbo4,128,1,short_cpu_quantisation,short,False,200,,3.5880415799911134,0.13927379820457345,21.276304746977985,128,6.016082281307833,5157632,5159296
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0846,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo4,turbo4,128,1,short_threading_definition,short,False,200,,0.151934287045151,0.1383141528661033,17.71827299601864,128,7.2241803717982025,5157632,5159296
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0846,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo4,turbo4,128,1,short_kv_cache,short,False,200,,0.1525328999850899,0.13786153470103696,17.661379800993018,128,7.247451866292074,5157632,5159296
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0846,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo4,turbo4,128,1,short_batching,short,False,200,,0.15274962200783193,0.13847350859812893,17.739325028960593,128,7.21560712096045,5157632,5159296
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0846,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo4,turbo4,128,1,mandatory_medium_ml_vs_dl,medium,True,200,,0.15234940696973354,0.13785290550422216,17.660103210015222,128,7.247975760833035,5157632,5159296
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0846,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo4,turbo4,128,1,medium_cpu_inference_pipeline,medium,False,200,,0.15952456201193854,0.14505254048038288,18.581627098028548,128,6.888524849020374,5157632,5159296
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0846,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo4,turbo4,128,1,medium_quant_tradeoff,medium,False,200,,0.15830671996809542,0.1434647639609294,18.378758437000215,128,6.964561857579548,5157632,5159296
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0846,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo4,turbo4,128,1,medium_thread_scaling,medium,False,200,,0.15859926299890503,0.1439382930709724,18.439203467976768,128,6.941731524482426,5157632,5159296
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0846,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo4,turbo4,128,1,medium_concurrency,medium,False,200,,0.1584281509858556,0.14357721310211566,18.393168669950683,128,6.959105431850705,5157632,5159296
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0846,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo4,turbo4,128,1,mandatory_long_transformer_cpu,long,True,200,,0.16966554598184302,0.15354926870057845,19.670877345954068,128,6.5070813949397746,5157632,5159296
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0846,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo4,turbo4,128,1,long_hpc_case_study,long,False,200,,0.19174988800659776,0.17106325845655757,21.917222575983033,128,5.84015604879894,5157632,5159296
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0846,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo4,turbo4,128,1,long_memory_bound_reasoning,long,False,200,,0.18649106298107654,0.16478658085835612,21.114833327010274,128,6.062089054535009,5157632,5159296
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/thread-scaling/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,thread-scaling,tq,,,cna0846,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,1,turbo4,turbo4,128,1,long_quantisation_evaluation,long,False,200,,0.18458766501862556,0.1621023468663146,20.772020451026037,128,6.162135277200607,5157632,5159296
